tanggal,min,max,avg
2014-11-02,7172.1,8765.9,7969
2014-11-03,7182.9,8779.1,7981
2014-11-04,7199.1,8798.9,7999
2014-11-05,7186.5,8783.5,7985
2014-11-06,7189.2,8786.8,7988
2014-11-07,7197.3,8796.7,7997
2014-11-08,7198.2,8797.8,7998
2014-11-09,7203.6,8804.4,8004
2014-11-10,7222.5,8827.5,8025
2014-11-11,7255.8,8868.2,8062
2014-11-12,7242.3,8851.7,8047
2014-11-13,7760.7,9485.3,8623
2014-11-14,7777.8,9506.2,8642
2014-11-15,7794.9,9527.1,8661
2014-11-16,7784.1,9513.9,8649
2014-11-17,7807.5,9542.5,8675
2014-11-18,7819.2,9556.8,8688
2014-11-19,7848.9,9593.1,8721
2014-11-20,7410.6,9057.4,8234
2014-11-21,7883.1,9634.9,8759
2014-11-22,7893.9,9648.1,8771
2014-11-23,7894.8,9649.2,8772
2014-11-24,7897.5,9652.5,8775
2014-11-25,7916.4,9675.6,8796
2014-11-26,7941.6,9706.4,8824
2014-11-27,7503.3,9170.7,8337
2014-11-28,7527.6,9200.4,8364
2014-11-29,7543.8,9220.2,8382
2014-11-30,7580.7,9265.3,8423
2014-12-01,7657.2,9358.8,8508
2014-12-02,7704.9,9417.1,8561
2014-12-03,7702.2,9413.8,8558
2014-12-04,7720.2,9435.8,8578
2014-12-05,7725.6,9442.4,8584
2014-12-06,7735.5,9454.5,8595
2014-12-07,7734.6,9453.4,8594
2014-12-08,7838.1,9579.9,8709
2014-12-09,7837.2,9578.8,8708
2014-12-10,7839.9,9582.1,8711
2014-12-11,7852.5,9597.5,8725
2014-12-12,7861.5,9608.5,8735
2014-12-13,7884.9,9637.1,8761
2014-12-14,7878.6,9629.4,8754
2014-12-15,7900.2,9655.8,8778
2014-12-16,7939.8,9704.2,8822
2014-12-17,7947.9,9714.1,8831
2014-12-18,7949.7,9716.3,8833
2014-12-19,7949.7,9716.3,8833
2014-12-20,7964.1,9733.9,8849
2014-12-21,7977.6,9750.4,8864
2014-12-22,7976.7,9749.3,8863
2014-12-23,7977.6,9750.4,8864
2014-12-24,7968.6,9739.4,8854
2014-12-25,7995.6,9772.4,8884
2014-12-26,7995.6,9772.4,8884
2014-12-27,8002.8,9781.2,8892
2014-12-28,8007.3,9786.7,8897
2014-12-29,7993.8,9770.2,8882
2014-12-30,8006.4,9785.6,8896
2014-12-31,7971.3,9742.7,8857
2015-01-01,7978.5,9751.5,8865
2015-01-02,7981.2,9754.8,8868
2015-01-03,7981.2,9754.8,8868
2015-01-04,7982.1,9755.9,8869
2015-01-05,7976.7,9749.3,8863
2015-01-06,7977.6,9750.4,8864
2015-01-07,7997.4,9774.6,8886
2015-01-08,7987.5,9762.5,8875
2015-01-09,7984.8,9759.2,8872
2015-01-10,7990.2,9765.8,8878
2015-01-11,8007.3,9786.7,8897
2015-01-12,8009.1,9788.9,8899
2015-01-13,8009.1,9788.9,8899
2015-01-14,7994.7,9771.3,8883
2015-01-15,7991.1,9766.9,8879
2015-01-16,8006.4,9785.6,8896
2015-01-17,8005.5,9784.5,8895
2015-01-18,8005.5,9784.5,8895
2015-01-19,8016.3,9797.7,8907
2015-01-20,7988.4,9763.6,8876
2015-01-21,8001.9,9780.1,8891
2015-01-22,7980.3,9753.7,8867
2015-01-23,7980.3,9753.7,8867
2015-01-24,7975.8,9748.2,8862
2015-01-25,7969.5,9740.5,8855
2015-01-26,7960.5,9729.5,8845
2015-01-27,7957.8,9726.2,8842
2015-01-28,7969.5,9740.5,8855
2015-01-29,7969.5,9740.5,8855
2015-01-30,7965.9,9736.1,8851
2015-01-31,7970.4,9741.6,8856
2015-02-01,7965.9,9736.1,8851
2015-02-02,7966.8,9737.2,8852
2015-02-03,7987.5,9762.5,8875
2015-02-04,7992.0,9768.0,8880
2015-02-05,7981.2,9754.8,8868
2015-02-06,7992.9,9769.1,8881
2015-02-07,7994.7,9771.3,8883
2015-02-08,7994.7,9771.3,8883
2015-02-09,7994.7,9771.3,8883
2015-02-10,7988.4,9763.6,8876
2015-02-11,8012.7,9793.3,8903
2015-02-12,8010.0,9790.0,8900
2015-02-13,8011.8,9792.2,8902
2015-02-14,8029.8,9814.2,8922
2015-02-15,8034.3,9819.7,8927
2015-02-16,8089.2,9886.8,8988
2015-02-17,8115.3,9918.7,9017
2015-02-18,8146.8,9957.2,9052
2015-02-19,8160.3,9973.7,9067
2015-02-20,8173.8,9990.2,9082
2015-02-21,8249.4,10082.6,9166
2015-02-22,8300.7,10145.3,9223
2015-02-23,8476.2,10359.8,9418
2015-02-24,8586.9,10495.1,9541
2015-02-25,8684.1,10613.9,9649
2015-02-26,8734.5,10675.5,9705
2015-02-27,8752.5,10697.5,9725
2015-02-28,8773.2,10722.8,9748
2015-03-01,8773.2,10722.8,9748
2015-03-02,8755.2,10700.8,9728
2015-03-03,8790.3,10743.7,9767
2015-03-04,8754.3,10699.7,9727
2015-03-05,8700.3,10633.7,9667
2015-03-06,8660.7,10585.3,9623
2015-03-07,8639.1,10558.9,9599
2015-03-08,8630.1,10547.9,9589
2015-03-09,8533.8,10430.2,9482
2015-03-10,8506.8,10397.2,9452
2015-03-11,8486.1,10371.9,9429
2015-03-12,8431.2,10304.8,9368
2015-03-13,8397.0,10263.0,9330
2015-03-14,8352.9,10209.1,9281
2015-03-15,8332.2,10183.8,9258
2015-03-16,8273.7,10112.3,9193
2015-03-17,8245.8,10078.2,9162
2015-03-18,8213.4,10038.6,9126
2015-03-19,8210.7,10035.3,9123
2015-03-20,8219.7,10046.3,9133
2015-03-21,8221.5,10048.5,9135
2015-03-22,8205.3,10028.7,9117
2015-03-23,8134.2,9941.8,9038
2015-03-24,8108.1,9909.9,9009
2015-03-25,8098.2,9897.8,8998
2015-03-26,8029.8,9814.2,8922
2015-03-27,8025.3,9808.7,8917
2015-03-28,7982.1,9755.9,8869
2015-03-29,7960.5,9729.5,8845
2015-03-30,7834.5,9575.5,8705
2015-03-31,7851.6,9596.4,8724
2015-04-01,7816.5,9553.5,8685
2015-04-02,7809.3,9544.7,8677
2015-04-03,7806.6,9541.4,8674
2015-04-04,7794.9,9527.1,8661
2015-04-05,7786.8,9517.2,8652
2015-04-06,7718.4,9433.6,8576
2015-04-07,7704.9,9417.1,8561
2015-04-08,7717.5,9432.5,8575
2015-04-09,7700.4,9411.6,8556
2015-04-10,7688.7,9397.3,8543
2015-04-11,7686.9,9395.1,8541
2015-04-12,7682.4,9389.6,8536
2015-04-13,7643.7,9342.3,8493
2015-04-14,7634.7,9331.3,8483
2015-04-15,7624.8,9319.2,8472
2015-04-16,7621.2,9314.8,8468
2015-04-17,7600.5,9289.5,8445
2015-04-18,7611.3,9302.7,8457
2015-04-19,7618.5,9311.5,8465
2015-04-20,7576.2,9259.8,8418
2015-04-21,7569.0,9251.0,8410
2015-04-22,7569.9,9252.1,8411
2015-04-23,7576.2,9259.8,8418
2015-04-24,7568.1,9249.9,8409
2015-04-25,7569.0,9251.0,8410
2015-04-26,7558.2,9237.8,8398
2015-04-27,7580.7,9265.3,8423
2015-04-28,7584.3,9269.7,8427
2015-04-29,7588.8,9275.2,8432
2015-04-30,7584.3,9269.7,8427
2015-05-01,7587.0,9273.0,8430
2015-05-02,7578.9,9263.1,8421
2015-05-03,7578.9,9263.1,8421
2015-05-04,7578.0,9262.0,8420
2015-05-05,7584.3,9269.7,8427
2015-05-06,7584.3,9269.7,8427
2015-05-07,7593.3,9280.7,8437
2015-05-08,7591.5,9278.5,8435
2015-05-09,7593.3,9280.7,8437
2015-05-10,7600.5,9289.5,8445
2015-05-11,7596.9,9285.1,8441
2015-05-12,7587.0,9273.0,8430
2015-05-13,7614.0,9306.0,8460
2015-05-14,7614.9,9307.1,8461
2015-05-15,7610.4,9301.6,8456
2015-05-16,7610.4,9301.6,8456
2015-05-17,7617.6,9310.4,8464
2015-05-18,7606.8,9297.2,8452
2015-05-19,7592.4,9279.6,8436
2015-05-20,7602.3,9291.7,8447
2015-05-21,7595.1,9282.9,8439
2015-05-22,7587.0,9273.0,8430
2015-05-23,7594.2,9281.8,8438
2015-05-24,7585.2,9270.8,8428
2015-05-25,7592.4,9279.6,8436
2015-05-26,7577.1,9260.9,8419
2015-05-27,7577.1,9260.9,8419
2015-05-28,7589.7,9276.3,8433
2015-05-29,7590.6,9277.4,8434
2015-05-30,7596.0,9284.0,8440
2015-05-31,7606.8,9297.2,8452
2015-06-01,7623.0,9317.0,8470
2015-06-02,7624.8,9319.2,8472
2015-06-03,7633.8,9330.2,8482
2015-06-04,7657.2,9358.8,8508
2015-06-05,7659.9,9362.1,8511
2015-06-06,7662.6,9365.4,8514
2015-06-07,7662.6,9365.4,8514
2015-06-08,7669.8,9374.2,8522
2015-06-09,7684.2,9391.8,8538
2015-06-10,7683.3,9390.7,8537
2015-06-11,7686.0,9394.0,8540
2015-06-12,7693.2,9402.8,8548
2015-06-13,7696.8,9407.2,8552
2015-06-14,7698.6,9409.4,8554
2015-06-15,7708.5,9421.5,8565
2015-06-16,7706.7,9419.3,8563
2015-06-17,7711.2,9424.8,8568
2015-06-18,7713.9,9428.1,8571
2015-06-19,7728.3,9445.7,8587
2015-06-20,7737.3,9456.7,8597
2015-06-21,7725.6,9442.4,8584
2015-06-22,7722.9,9439.1,8581
2015-06-23,7739.1,9458.9,8599
2015-06-24,7742.7,9463.3,8603
2015-06-25,7762.5,9487.5,8625
2015-06-26,7759.8,9484.2,8622
2015-06-27,7756.2,9479.8,8618
2015-06-28,7754.4,9477.6,8616
2015-06-29,7756.2,9479.8,8618
2015-06-30,7768.8,9495.2,8632
2015-07-01,7746.3,9467.7,8607
2015-07-02,7737.3,9456.7,8597
2015-07-03,7748.1,9469.9,8609
2015-07-04,7749.9,9472.1,8611
2015-07-05,7758.0,9482.0,8620
2015-07-06,7761.6,9486.4,8624
2015-07-07,7759.8,9484.2,8622
2015-07-08,7761.6,9486.4,8624
2015-07-09,7762.5,9487.5,8625
2015-07-10,7763.4,9488.6,8626
2015-07-11,7763.4,9488.6,8626
2015-07-12,7764.3,9489.7,8627
2015-07-13,7766.1,9491.9,8629
2015-07-14,7769.7,9496.3,8633
2015-07-15,7770.6,9497.4,8634
2015-07-16,7767.0,9493.0,8630
2015-07-17,7782.3,9511.7,8647
2015-07-18,7779.6,9508.4,8644
2015-07-19,7771.5,9498.5,8635
2015-07-20,7797.6,9530.4,8664
2015-07-21,7799.4,9532.6,8666
2015-07-22,7800.3,9533.7,8667
2015-07-23,7811.1,9546.9,8679
2015-07-24,7816.5,9553.5,8685
2015-07-25,7818.3,9555.7,8687
2015-07-26,7795.8,9528.2,8662
2015-07-27,7774.2,9501.8,8638
2015-07-28,7770.6,9497.4,8634
2015-07-29,7784.1,9513.9,8649
2015-07-30,7796.7,9529.3,8663
2015-07-31,7796.7,9529.3,8663
2015-08-01,7796.7,9529.3,8663
2015-08-02,7793.1,9524.9,8659
2015-08-03,7830.9,9571.1,8701
2015-08-04,7846.2,9589.8,8718
2015-08-05,7853.4,9598.6,8726
2015-08-06,7863.3,9610.7,8737
2015-08-07,7871.4,9620.6,8746
2015-08-08,7872.3,9621.7,8747
2015-08-09,7899.3,9654.7,8777
2015-08-10,7927.2,9688.8,8808
2015-08-11,7936.2,9699.8,8818
2015-08-12,7953.3,9720.7,8837
2015-08-13,7967.7,9738.3,8853
2015-08-14,7967.7,9738.3,8853
2015-08-15,7975.8,9748.2,8862
2015-08-16,7975.8,9748.2,8862
2015-08-17,7982.1,9755.9,8869
2015-08-18,8003.7,9782.3,8893
2015-08-19,8015.4,9796.6,8906
2015-08-20,8010.9,9791.1,8901
2015-08-21,8018.1,9799.9,8909
2015-08-22,8016.3,9797.7,8907
2015-08-23,8026.2,9809.8,8918
2015-08-24,8046.0,9834.0,8940
2015-08-25,8052.3,9841.7,8947
2015-08-26,8056.8,9847.2,8952
2015-08-27,8055.9,9846.1,8951
2015-08-28,8070.3,9863.7,8967
2015-08-29,8073.9,9868.1,8971
2015-08-30,8071.2,9864.8,8968
2015-08-31,8102.7,9903.3,9003
2015-09-01,8102.7,9903.3,9003
2015-09-02,8108.1,9909.9,9009
2015-09-03,8136.9,9945.1,9041
2015-09-04,8146.8,9957.2,9052
2015-09-05,8148.6,9959.4,9054
2015-09-06,8160.3,9973.7,9067
2015-09-07,8173.8,9990.2,9082
2015-09-08,8163.0,9977.0,9070
2015-09-09,8166.6,9981.4,9074
2015-09-10,8138.7,9947.3,9043
2015-09-11,8151.3,9962.7,9057
2015-09-12,8157.6,9970.4,9064
2015-09-13,8162.1,9975.9,9069
2015-09-14,8184.6,10003.4,9094
2015-09-15,8194.5,10015.5,9105
2015-09-16,8208.9,10033.1,9121
2015-09-17,8252.1,10085.9,9169
2015-09-18,8252.1,10085.9,9169
2015-09-19,8252.1,10085.9,9169
2015-09-20,8254.8,10089.2,9172
2015-09-21,8258.4,10093.6,9176
2015-09-22,8262.0,10098.0,9180
2015-09-23,8262.0,10098.0,9180
2015-09-24,8246.7,10079.3,9163
2015-09-25,8267.4,10104.6,9186
2015-09-26,8271.0,10109.0,9190
2015-09-27,8273.7,10112.3,9193
2015-09-28,8320.5,10169.5,9245
2015-09-29,8305.2,10150.8,9228
2015-09-30,8335.8,10188.2,9262
2015-10-01,8341.2,10194.8,9268
2015-10-02,8395.2,10260.8,9328
2015-10-03,8400.6,10267.4,9334
2015-10-04,8401.5,10268.5,9335
2015-10-05,8421.3,10292.7,9357
2015-10-06,8418.6,10289.4,9354
2015-10-07,8408.7,10277.3,9343
2015-10-08,8406.9,10275.1,9341
2015-10-09,8409.6,10278.4,9344
2015-10-10,8409.6,10278.4,9344
2015-10-11,8409.6,10278.4,9344
2015-10-12,8407.8,10276.2,9342
2015-10-13,8405.1,10272.9,9339
2015-10-14,8406.9,10275.1,9341
2015-10-15,8406.9,10275.1,9341
2015-10-16,8410.5,10279.5,9345
2015-10-17,8405.1,10272.9,9339
2015-10-18,8400.6,10267.4,9334
2015-10-19,8373.6,10234.4,9304
2015-10-20,8370.0,10230.0,9300
2015-10-21,8370.0,10230.0,9300
2015-10-22,8361.0,10219.0,9290
2015-10-23,8361.0,10219.0,9290
2015-10-24,8362.8,10221.2,9292
2015-10-25,8367.3,10226.7,9297
2015-10-26,8371.8,10232.2,9302
2015-10-27,8371.8,10232.2,9302
2015-10-28,8370.9,10231.1,9301
2015-10-29,8379.0,10241.0,9310
2015-10-30,8379.0,10241.0,9310
2015-10-31,8371.8,10232.2,9302
2015-11-01,8383.5,10246.5,9315
2015-11-02,8377.2,10238.8,9308
2015-11-03,8384.4,10247.6,9316
2015-11-04,8384.4,10247.6,9316
2015-11-05,8382.6,10245.4,9314
2015-11-06,8377.2,10238.8,9308
2015-11-07,8378.1,10239.9,9309
2015-11-08,8371.8,10232.2,9302
2015-11-09,8365.5,10224.5,9295
2015-11-10,8365.5,10224.5,9295
2015-11-11,8370.0,10230.0,9300
2015-11-12,8370.0,10230.0,9300
2015-11-13,8373.6,10234.4,9304
2015-11-14,8371.8,10232.2,9302
2015-11-15,8370.0,10230.0,9300
2015-11-16,8385.3,10248.7,9317
2015-11-17,8387.1,10250.9,9319
2015-11-18,8392.5,10257.5,9325
2015-11-19,8403.3,10270.7,9337
2015-11-20,8390.7,10255.3,9323
2015-11-21,8393.4,10258.6,9326
2015-11-22,8394.3,10259.7,9327
2015-11-23,8407.8,10276.2,9342
2015-11-24,8417.7,10288.3,9353
2015-11-25,8434.8,10309.2,9372
2015-11-26,8443.8,10320.2,9382
2015-11-27,8444.7,10321.3,9383
2015-11-28,8449.2,10326.8,9388
2015-11-29,8442.9,10319.1,9381
2015-11-30,8443.8,10320.2,9382
2015-12-01,8450.1,10327.9,9389
2015-12-02,8434.8,10309.2,9372
2015-12-03,8454.6,10333.4,9394
2015-12-04,8460.9,10341.1,9401
2015-12-05,8451.9,10330.1,9391
2015-12-06,8460.9,10341.1,9401
2015-12-07,8468.1,10349.9,9409
2015-12-08,8463.6,10344.4,9404
2015-12-09,8478.9,10363.1,9421
2015-12-10,8484.3,10369.7,9427
2015-12-11,8491.5,10378.5,9435
2015-12-12,8491.5,10378.5,9435
2015-12-13,8492.4,10379.6,9436
2015-12-14,8514.9,10407.1,9461
2015-12-15,8527.5,10422.5,9475
2015-12-16,8535.6,10432.4,9484
2015-12-17,8538.3,10435.7,9487
2015-12-18,8536.5,10433.5,9485
2015-12-19,8537.4,10434.6,9486
2015-12-20,8549.1,10448.9,9499
2015-12-21,8546.4,10445.6,9496
2015-12-22,8543.7,10442.3,9493
2015-12-23,8543.7,10442.3,9493
2015-12-24,8535.6,10432.4,9484
2015-12-25,8521.2,10414.8,9468
2015-12-26,8523.9,10418.1,9471
2015-12-27,8521.2,10414.8,9468
2015-12-28,8504.1,10393.9,9449
2015-12-29,8510.4,10401.6,9456
2015-12-30,8510.4,10401.6,9456
2015-12-31,8510.4,10401.6,9456
2016-01-01,8496.9,10385.1,9441
2016-01-02,8496.9,10385.1,9441
2016-01-03,8496.9,10385.1,9441
2016-01-04,8492.4,10379.6,9436
2016-01-05,8494.2,10381.8,9438
2016-01-06,8488.8,10375.2,9432
2016-01-07,8487.9,10374.1,9431
2016-01-08,8478.9,10363.1,9421
2016-01-09,8478.9,10363.1,9421
2016-01-10,8471.7,10354.3,9413
2016-01-11,8466.3,10347.7,9407
2016-01-12,8466.3,10347.7,9407
2016-01-13,8463.6,10344.4,9404
2016-01-14,8485.2,10370.8,9428
2016-01-15,8487.0,10373.0,9430
2016-01-16,8488.8,10375.2,9432
2016-01-17,8488.8,10375.2,9432
2016-01-18,8481.6,10366.4,9424
2016-01-19,8485.2,10370.8,9428
2016-01-20,8485.2,10370.8,9428
2016-01-21,8493.3,10380.7,9437
2016-01-22,8496.0,10384.0,9440
2016-01-23,8496.0,10384.0,9440
2016-01-24,8496.0,10384.0,9440
2016-01-25,8506.8,10397.2,9452
2016-01-26,8520.3,10413.7,9467
2016-01-27,8547.3,10446.7,9497
2016-01-28,8520.3,10413.7,9467
2016-01-29,8520.3,10413.7,9467
2016-01-30,8520.3,10413.7,9467
2016-01-31,8520.3,10413.7,9467
2016-02-01,8518.5,10411.5,9465
2016-02-02,8539.2,10436.8,9488
2016-02-03,8488.8,10375.2,9432
2016-02-04,8480.7,10365.3,9423
2016-02-05,8488.8,10375.2,9432
2016-02-06,8337.6,10190.4,9264
2016-02-07,8350.2,10205.8,9278
2016-02-08,8358.3,10215.7,9287
2016-02-09,8345.7,10200.3,9273
2016-02-10,8352.0,10208.0,9280
2016-02-11,8365.5,10224.5,9295
2016-02-12,8369.1,10228.9,9299
2016-02-13,8353.8,10210.2,9282
2016-02-14,8333.1,10184.9,9259
2016-02-15,8300.7,10145.3,9223
2016-02-16,8309.7,10156.3,9233
2016-02-17,8288.1,10129.9,9209
2016-02-18,8328.6,10179.4,9254
2016-02-19,8287.2,10128.8,9208
2016-02-20,8306.1,10151.9,9229
2016-02-21,8295.3,10138.7,9217
2016-02-22,8264.7,10101.3,9183
2016-02-23,8451.0,10329.0,9390
2016-02-24,8208.9,10033.1,9121
2016-02-25,8458.2,10337.8,9398
2016-02-26,8415.0,10285.0,9350
2016-02-27,8405.1,10272.9,9339
2016-02-28,8405.1,10272.9,9339
2016-02-29,8386.2,10249.8,9318
2016-03-01,8375.4,10236.6,9306
2016-03-02,8147.7,9958.3,9053
2016-03-03,8421.3,10292.7,9357
2016-03-04,8384.4,10247.6,9316
2016-03-05,8330.4,10181.6,9256
2016-03-06,8307.0,10153.0,9230
2016-03-07,8323.2,10172.8,9248
2016-03-08,8288.1,10129.9,9209
2016-03-09,8350.2,10205.8,9278
2016-03-10,8291.7,10134.3,9213
2016-03-11,8274.6,10113.4,9194
2016-03-12,8260.2,10095.8,9178
2016-03-13,8269.2,10106.8,9188
2016-03-14,8274.6,10113.4,9194
2016-03-15,8285.4,10126.6,9206
2016-03-16,8260.2,10095.8,9178
2016-03-17,8285.4,10126.6,9206
2016-03-18,8295.3,10138.7,9217
2016-03-19,8275.5,10114.5,9195
2016-03-20,8273.7,10112.3,9193
2016-03-21,8296.2,10139.8,9218
2016-03-22,8268.3,10105.7,9187
2016-03-23,8246.7,10079.3,9163
2016-03-24,8234.1,10063.9,9149
2016-03-25,8157.6,9970.4,9064
2016-03-26,8155.8,9968.2,9062
2016-03-27,8152.2,9963.8,9058
2016-03-28,8226.0,10054.0,9140
2016-03-29,8162.1,9975.9,9069
2016-03-30,8133.3,9940.7,9037
2016-03-31,8097.3,9896.7,8997
2016-04-01,8037.9,9824.1,8931
2016-04-02,8011.8,9792.2,8902
2016-04-03,8019.0,9801.0,8910
2016-04-04,8027.1,9810.9,8919
2016-04-05,8029.8,9814.2,8922
2016-04-06,8006.4,9785.6,8896
2016-04-07,8004.6,9783.4,8894
2016-04-08,7989.3,9764.7,8877
2016-04-09,7959.6,9728.4,8844
2016-04-10,7965.9,9736.1,8851
2016-04-11,7937.1,9700.9,8819
2016-04-12,7933.5,9696.5,8815
2016-04-13,7918.2,9677.8,8798
2016-04-14,7902.9,9659.1,8781
2016-04-15,7886.7,9639.3,8763
2016-04-16,7903.8,9660.2,8782
2016-04-17,7890.3,9643.7,8767
2016-04-18,7884.9,9637.1,8761
2016-04-19,8802.9,10759.1,9781
2016-04-20,7839.9,9582.1,8711
2016-04-21,7866.0,9614.0,8740
2016-04-22,7845.3,9588.7,8717
2016-04-23,7882.2,9633.8,8758
2016-04-24,7884.9,9637.1,8761
2016-04-25,7925.4,9686.6,8806
2016-04-26,7870.5,9619.5,8745
2016-04-27,7882.2,9633.8,8758
2016-04-28,7834.5,9575.5,8705
2016-04-29,7824.6,9563.4,8694
2016-04-30,7811.1,9546.9,8679
2016-05-01,7804.8,9539.2,8672
2016-05-02,7848.0,9592.0,8720
2016-05-03,7857.0,9603.0,8730
2016-05-04,9933.3,12140.7,11037
2016-05-05,7843.5,9586.5,8715
2016-05-06,7855.2,9600.8,8728
2016-05-07,7859.7,9606.3,8733
2016-05-08,7835.4,9576.6,8706
2016-05-09,7866.9,9615.1,8741
2016-05-10,7875.9,9626.1,8751
2016-05-11,8549.1,10448.9,9499
2016-05-12,7872.3,9621.7,8747
2016-05-13,7869.6,9618.4,8744
2016-05-14,7849.8,9594.2,8722
2016-05-15,7829.1,9568.9,8699
2016-05-16,7871.4,9620.6,8746
2016-05-17,7859.7,9606.3,8733
2016-05-18,8910.0,10890.0,9900
2016-05-19,9138.6,11169.4,10154
2016-05-20,7896.6,9651.4,8774
2016-05-21,8554.5,10455.5,9505
2016-05-22,7882.2,9633.8,8758
2016-05-23,8568.9,10473.1,9521
2016-05-24,7956.0,9724.0,8840
2016-05-25,7935.3,9698.7,8817
2016-05-26,7904.7,9661.3,8783
2016-05-27,7892.1,9645.9,8769
2016-05-28,7883.1,9634.9,8759
2016-05-29,7889.4,9642.6,8766
2016-05-30,7931.7,9694.3,8813
2016-05-31,7936.2,9699.8,8818
2016-06-01,7940.7,9705.3,8823
2016-06-02,7943.4,9708.6,8826
2016-06-03,7940.7,9705.3,8823
2016-06-04,7925.4,9686.6,8806
2016-06-05,7930.8,9693.2,8812
2016-06-06,7954.2,9721.8,8838
2016-06-07,7929.9,9692.1,8811
2016-06-08,7940.7,9705.3,8823
2016-06-09,7932.6,9695.4,8814
2016-06-10,7932.6,9695.4,8814
2016-06-11,7933.5,9696.5,8815
2016-06-12,7938.0,9702.0,8820
2016-06-13,7963.2,9732.8,8848
2016-06-14,7956.9,9725.1,8841
2016-06-15,7951.5,9718.5,8835
2016-06-16,7931.7,9694.3,8813
2016-06-17,7971.3,9742.7,8857
2016-06-18,7932.6,9695.4,8814
2016-06-19,7941.6,9706.4,8824
2016-06-20,7954.2,9721.8,8838
2016-06-21,7920.0,9680.0,8800
2016-06-22,7973.1,9744.9,8859
2016-06-23,7920.9,9681.1,8801
2016-06-24,7961.4,9730.6,8846
2016-06-25,7974.9,9747.1,8861
2016-06-26,7945.2,9710.8,8828
2016-06-27,7974.9,9747.1,8861
2016-06-28,7969.5,9740.5,8855
2016-06-29,7977.6,9750.4,8864
2016-06-30,8002.8,9781.2,8892
2016-07-01,8004.6,9783.4,8894
2016-07-02,7965.9,9736.1,8851
2016-07-03,7947.0,9713.0,8830
2016-07-04,7979.4,9752.6,8866
2016-07-05,8003.7,9782.3,8893
2016-07-06,7957.8,9726.2,8842
2016-07-07,7945.2,9710.8,8828
2016-07-08,7928.1,9689.9,8809
2016-07-09,7946.1,9711.9,8829
2016-07-10,7936.2,9699.8,8818
2016-07-11,8001.9,9780.1,8891
2016-07-12,8023.5,9806.5,8915
2016-07-13,8027.1,9810.9,8919
2016-07-14,8022.6,9805.4,8914
2016-07-15,7987.5,9762.5,8875
2016-07-16,7996.5,9773.5,8885
2016-07-17,7927.2,9688.8,8808
2016-07-18,7973.1,9744.9,8859
2016-07-19,8001.9,9780.1,8891
2016-07-20,7983.0,9757.0,8870
2016-07-21,8002.8,9781.2,8892
2016-07-22,8001.9,9780.1,8891
2016-07-23,7941.6,9706.4,8824
2016-07-24,7945.2,9710.8,8828
2016-07-25,7950.6,9717.4,8834
2016-07-26,7936.2,9699.8,8818
2016-07-27,7926.3,9687.7,8807
2016-07-28,7934.4,9697.6,8816
2016-07-29,7912.8,9671.2,8792
2016-07-30,7918.2,9677.8,8798
2016-07-31,7920.0,9680.0,8800
2016-08-01,7967.7,9738.3,8853
2016-08-02,7954.2,9721.8,8838
2016-08-03,7918.2,9677.8,8798
2016-08-04,7936.2,9699.8,8818
2016-08-05,7892.1,9645.9,8769
2016-08-06,7857.0,9603.0,8730
2016-08-07,7878.6,9629.4,8754
2016-08-08,7915.5,9674.5,8795
2016-08-09,7908.3,9665.7,8787
2016-08-10,7929.0,9691.0,8810
2016-08-11,7894.8,9649.2,8772
2016-08-12,7879.5,9630.5,8755
2016-08-13,7849.8,9594.2,8722
2016-08-14,7855.2,9600.8,8728
2016-08-15,7900.2,9655.8,8778
2016-08-16,7906.5,9663.5,8785
2016-08-17,7871.4,9620.6,8746
2016-08-18,7907.4,9664.6,8786
2016-08-19,7913.7,9672.3,8793
2016-08-20,7861.5,9608.5,8735
2016-08-21,7869.6,9618.4,8744
2016-08-22,7831.8,9572.2,8702
2016-08-23,7877.7,9628.3,8753
2016-08-24,7846.2,9589.8,8718
2016-08-25,7871.4,9620.6,8746
2016-08-26,7862.4,9609.6,8736
2016-08-27,7793.1,9524.9,8659
2016-08-28,7799.4,9532.6,8666
2016-08-29,7824.6,9563.4,8694
2016-08-30,7822.8,9561.2,8692
2016-08-31,7827.3,9566.7,8697
2016-09-01,7833.6,9574.4,8704
2016-09-02,7867.8,9616.2,8742
2016-09-03,7821.9,9560.1,8691
2016-09-04,7834.5,9575.5,8705
2016-09-05,7838.1,9579.9,8709
2016-09-06,7858.8,9605.2,8732
2016-09-07,7868.7,9617.3,8743
2016-09-08,7866.9,9615.1,8741
2016-09-09,7891.2,9644.8,8768
2016-09-10,7864.2,9611.8,8738
2016-09-11,7884.0,9636.0,8760
2016-09-12,7898.4,9653.6,8776
2016-09-13,7889.4,9642.6,8766
2016-09-14,7931.7,9694.3,8813
2016-09-15,7958.7,9727.3,8843
2016-09-16,7926.3,9687.7,8807
2016-09-17,7898.4,9653.6,8776
2016-09-18,7920.9,9681.1,8801
2016-09-19,7971.3,9742.7,8857
2016-09-20,7965.0,9735.0,8850
2016-09-21,7956.0,9724.0,8840
2016-09-22,7947.0,9713.0,8830
2016-09-23,7887.6,9640.4,8764
2016-09-24,7887.6,9640.4,8764
2016-09-25,7887.6,9640.4,8764
2016-09-26,7923.6,9684.4,8804
2016-09-27,7915.5,9674.5,8795
2016-09-28,7941.6,9706.4,8824
2016-09-29,7924.5,9685.5,8805
2016-09-30,7956.0,9724.0,8840
